mt5_date,bar_count,expected_full_day_bars,session_status,is_first_copied_day,is_last_copied_day,first_bar_mt5,last_bar_mt5,first_hhmm_mt5,last_hhmm_mt5,internal_gap_count,max_gap_seconds,first_gap_from_mt5,first_gap_to_mt5,duplicate_count,spread_min_points,spread_max_points,spread_avg_points,spread_zero_count,tick_volume_sum,real_volume_sum,zero_tick_volume_count,zero_real_volume_count
2018.10.31,273,276,gap_or_missing_candidate,0,0,2018.10.31 01:00:00,2018.10.31 23:55:00,01:00,23:55,1,1200,2018.10.31 23:10:00,2018.10.31 23:30:00,0,0,160,141.21,11,175124,0,0,273
2018.11.01,273,276,gap_or_missing_candidate,0,0,2018.11.01 01:00:00,2018.11.01 23:55:00,01:00,23:55,1,1200,2018.11.01 23:10:00,2018.11.01 23:30:00,0,0,160,145.31,9,151463,0,0,273
2018.11.02,267,276,early_close_candidate,0,0,2018.11.02 01:00:00,2018.11.02 23:10:00,01:00,23:10,0,0,,,0,0,160,131.57,25,173643,0,0,267
2018.11.05,273,276,gap_or_missing_candidate,0,0,2018.11.05 01:00:00,2018.11.05 23:55:00,01:00,23:55,1,1200,2018.11.05 23:10:00,2018.11.05 23:30:00,0,0,160,149.16,7,136977,0,0,273
2018.11.06,273,276,gap_or_missing_candidate,0,0,2018.11.06 01:00:00,2018.11.06 23:55:00,01:00,23:55,1,1200,2018.11.06 23:10:00,2018.11.06 23:30:00,0,0,160,151.72,4,140555,0,0,273
2018.11.07,273,276,gap_or_missing_candidate,0,0,2018.11.07 01:00:00,2018.11.07 23:55:00,01:00,23:55,1,1200,2018.11.07 23:10:00,2018.11.07 23:30:00,0,0,160,144.62,12,162753,0,0,273
2018.11.08,273,276,gap_or_missing_candidate,0,0,2018.11.08 01:00:00,2018.11.08 23:55:00,01:00,23:55,1,1200,2018.11.08 23:10:00,2018.11.08 23:30:00,0,0,160,154.07,2,138685,0,0,273
2018.11.09,267,276,early_close_candidate,0,0,2018.11.09 01:00:00,2018.11.09 23:10:00,01:00,23:10,0,0,,,0,0,160,152.66,1,157427,0,0,267
2018.11.12,273,276,gap_or_missing_candidate,0,0,2018.11.12 01:00:00,2018.11.12 23:55:00,01:00,23:55,1,1200,2018.11.12 23:10:00,2018.11.12 23:30:00,0,0,160,148.86,5,159039,0,0,273
2018.11.13,273,276,gap_or_missing_candidate,0,0,2018.11.13 01:00:00,2018.11.13 23:55:00,01:00,23:55,1,1200,2018.11.13 23:10:00,2018.11.13 23:30:00,0,0,160,129.60,25,172982,0,0,273
2018.11.14,273,276,gap_or_missing_candidate,0,0,2018.11.14 01:00:00,2018.11.14 23:55:00,01:00,23:55,1,1200,2018.11.14 23:10:00,2018.11.14 23:30:00,0,0,220,161.68,22,171502,0,0,273
2018.11.15,273,276,gap_or_missing_candidate,0,0,2018.11.15 01:00:00,2018.11.15 23:55:00,01:00,23:55,1,1200,2018.11.15 23:10:00,2018.11.15 23:30:00,0,0,160,136.12,21,185202,0,0,273
2018.11.16,267,276,early_close_candidate,0,0,2018.11.16 01:00:00,2018.11.16 23:10:00,01:00,23:10,0,0,,,0,0,160,140.90,13,168113,0,0,267
2018.11.19,273,276,gap_or_missing_candidate,0,0,2018.11.19 01:00:00,2018.11.19 23:55:00,01:00,23:55,1,1200,2018.11.19 23:10:00,2018.11.19 23:30:00,0,0,160,140.07,7,161134,0,0,273
2018.11.20,273,276,gap_or_missing_candidate,0,0,2018.11.20 01:00:00,2018.11.20 23:55:00,01:00,23:55,1,1200,2018.11.20 23:10:00,2018.11.20 23:30:00,0,0,160,131.21,19,164412,0,0,273
2018.11.21,273,276,gap_or_missing_candidate,0,0,2018.11.21 01:00:00,2018.11.21 23:55:00,01:00,23:55,1,1200,2018.11.21 23:10:00,2018.11.21 23:30:00,0,0,160,146.34,11,156352,0,0,273
2018.11.22,228,276,early_close_candidate,0,0,2018.11.22 01:00:00,2018.11.22 19:55:00,01:00,19:55,0,0,,,0,0,170,157.54,3,58561,0,0,228
2018.11.23,232,276,early_close_candidate,0,0,2018.11.23 01:00:00,2018.11.23 20:15:00,01:00,20:15,0,0,,,0,10,170,153.02,0,99467,0,0,232
2018.11.26,273,276,gap_or_missing_candidate,0,0,2018.11.26 01:00:00,2018.11.26 23:55:00,01:00,23:55,1,1200,2018.11.26 23:10:00,2018.11.26 23:30:00,0,0,160,153.00,5,144416,0,0,273
2018.11.27,273,276,gap_or_missing_candidate,0,0,2018.11.27 01:00:00,2018.11.27 23:55:00,01:00,23:55,1,1200,2018.11.27 23:10:00,2018.11.27 23:30:00,0,0,160,149.34,12,147346,0,0,273
2018.11.28,273,276,gap_or_missing_candidate,0,0,2018.11.28 01:00:00,2018.11.28 23:55:00,01:00,23:55,1,1200,2018.11.28 23:10:00,2018.11.28 23:30:00,0,0,160,149.49,9,140834,0,0,273
2018.11.29,273,276,gap_or_missing_candidate,0,0,2018.11.29 01:00:00,2018.11.29 23:55:00,01:00,23:55,1,1200,2018.11.29 23:10:00,2018.11.29 23:30:00,0,0,160,152.16,5,142382,0,0,273
2018.11.30,267,276,early_close_candidate,0,0,2018.11.30 01:00:00,2018.11.30 23:10:00,01:00,23:10,0,0,,,0,0,160,155.73,4,123727,0,0,267
2018.12.03,273,276,gap_or_missing_candidate,0,0,2018.12.03 01:00:00,2018.12.03 23:55:00,01:00,23:55,1,1200,2018.12.03 23:10:00,2018.12.03 23:30:00,0,0,160,152.78,6,155556,0,0,273
2018.12.04,273,276,gap_or_missing_candidate,0,0,2018.12.04 01:00:00,2018.12.04 23:55:00,01:00,23:55,1,1200,2018.12.04 23:10:00,2018.12.04 23:30:00,0,0,160,145.38,10,167097,0,0,273
2018.12.05,186,276,early_close_candidate,0,0,2018.12.05 01:00:00,2018.12.05 16:25:00,01:00,16:25,0,0,,,0,0,160,158.33,1,49416,0,0,186
2018.12.06,273,276,gap_or_missing_candidate,0,0,2018.12.06 01:00:00,2018.12.06 23:55:00,01:00,23:55,1,1200,2018.12.06 23:10:00,2018.12.06 23:30:00,0,0,160,132.31,24,190576,0,0,273
2018.12.07,267,276,early_close_candidate,0,0,2018.12.07 01:00:00,2018.12.07 23:10:00,01:00,23:10,0,0,,,0,0,200,138.50,9,176129,0,0,267
2018.12.10,273,276,gap_or_missing_candidate,0,0,2018.12.10 01:00:00,2018.12.10 23:55:00,01:00,23:55,1,1200,2018.12.10 23:10:00,2018.12.10 23:30:00,0,0,160,128.39,23,178680,0,0,273
2018.12.11,273,276,gap_or_missing_candidate,0,0,2018.12.11 01:00:00,2018.12.11 23:55:00,01:00,23:55,1,1200,2018.12.11 23:10:00,2018.12.11 23:30:00,0,0,160,136.52,16,168159,0,0,273
2018.12.12,273,276,gap_or_missing_candidate,0,0,2018.12.12 01:00:00,2018.12.12 23:55:00,01:00,23:55,1,1200,2018.12.12 23:10:00,2018.12.12 23:30:00,0,0,160,143.08,9,167108,0,0,273
2018.12.13,273,276,gap_or_missing_candidate,0,0,2018.12.13 01:00:00,2018.12.13 23:55:00,01:00,23:55,1,1200,2018.12.13 23:10:00,2018.12.13 23:30:00,0,0,160,147.36,7,156300,0,0,273
2018.12.14,267,276,early_close_candidate,0,0,2018.12.14 01:00:00,2018.12.14 23:10:00,01:00,23:10,0,0,,,0,0,180,144.42,8,123950,0,0,267
2018.12.17,273,276,gap_or_missing_candidate,0,0,2018.12.17 01:00:00,2018.12.17 23:55:00,01:00,23:55,1,1200,2018.12.17 23:10:00,2018.12.17 23:30:00,0,0,180,144.84,9,124337,0,0,273
2018.12.18,273,276,gap_or_missing_candidate,0,0,2018.12.18 01:00:00,2018.12.18 23:55:00,01:00,23:55,1,1200,2018.12.18 23:10:00,2018.12.18 23:30:00,0,0,210,147.03,10,133273,0,0,273
2018.12.19,273,276,gap_or_missing_candidate,0,0,2018.12.19 01:00:00,2018.12.19 23:55:00,01:00,23:55,1,1200,2018.12.19 23:10:00,2018.12.19 23:30:00,0,0,200,138.53,27,132819,0,0,273
2018.12.20,273,276,gap_or_missing_candidate,0,0,2018.12.20 01:00:00,2018.12.20 23:55:00,01:00,23:55,1,1200,2018.12.20 23:10:00,2018.12.20 23:30:00,0,0,160,119.05,33,191357,0,0,273
2018.12.21,267,276,early_close_candidate,0,0,2018.12.21 01:00:00,2018.12.21 23:10:00,01:00,23:10,0,0,,,0,0,160,120.45,34,175510,0,0,267
2018.12.24,231,276,early_close_candidate,0,0,2018.12.24 01:00:00,2018.12.24 20:10:00,01:00,20:10,0,0,,,0,0,160,125.50,28,125414,0,0,231
2018.12.26,271,276,gap_or_missing_candidate,0,0,2018.12.26 01:00:00,2018.12.26 23:55:00,01:00,23:55,2,1200,2018.12.26 22:45:00,2018.12.26 23:00:00,0,0,190,121.81,39,179317,0,0,271
2018.12.27,273,276,gap_or_missing_candidate,0,0,2018.12.27 01:00:00,2018.12.27 23:55:00,01:00,23:55,1,1200,2018.12.27 23:10:00,2018.12.27 23:30:00,0,0,160,125.42,21,194725,0,0,273
2018.12.28,267,276,early_close_candidate,0,0,2018.12.28 01:00:00,2018.12.28 23:10:00,01:00,23:10,0,0,,,0,0,160,127.38,21,189571,0,0,267
2018.12.31,273,276,gap_or_missing_candidate,0,0,2018.12.31 01:00:00,2018.12.31 23:55:00,01:00,23:55,1,1200,2018.12.31 23:10:00,2018.12.31 23:30:00,0,0,160,140.26,15,125826,0,0,273
2019.01.02,273,276,gap_or_missing_candidate,0,0,2019.01.02 01:00:00,2019.01.02 23:55:00,01:00,23:55,1,1200,2019.01.02 23:10:00,2019.01.02 23:30:00,0,0,160,137.73,14,178686,0,0,273
2019.01.03,273,276,gap_or_missing_candidate,0,0,2019.01.03 01:00:00,2019.01.03 23:55:00,01:00,23:55,1,1200,2019.01.03 23:10:00,2019.01.03 23:30:00,0,0,160,136.26,19,175344,0,0,273
2019.01.04,267,276,early_close_candidate,0,0,2019.01.04 01:00:00,2019.01.04 23:10:00,01:00,23:10,0,0,,,0,0,160,140.04,13,180235,0,0,267
2019.01.07,273,276,gap_or_missing_candidate,0,0,2019.01.07 01:00:00,2019.01.07 23:55:00,01:00,23:55,1,1200,2019.01.07 23:10:00,2019.01.07 23:30:00,0,0,160,148.21,8,165796,0,0,273
2019.01.08,273,276,gap_or_missing_candidate,0,0,2019.01.08 01:00:00,2019.01.08 23:55:00,01:00,23:55,1,1200,2019.01.08 23:10:00,2019.01.08 23:30:00,0,0,160,148.72,5,156588,0,0,273
2019.01.09,273,276,gap_or_missing_candidate,0,0,2019.01.09 01:00:00,2019.01.09 23:55:00,01:00,23:55,1,1200,2019.01.09 23:10:00,2019.01.09 23:30:00,0,0,160,153.08,1,146196,0,0,273
2019.01.10,273,276,gap_or_missing_candidate,0,0,2019.01.10 01:00:00,2019.01.10 23:55:00,01:00,23:55,1,1200,2019.01.10 23:10:00,2019.01.10 23:30:00,0,0,160,152.01,2,159161,0,0,273
2019.01.11,267,276,early_close_candidate,0,0,2019.01.11 01:00:00,2019.01.11 23:10:00,01:00,23:10,0,0,,,0,0,160,154.87,3,129294,0,0,267
2019.01.14,273,276,gap_or_missing_candidate,0,0,2019.01.14 01:00:00,2019.01.14 23:55:00,01:00,23:55,1,1200,2019.01.14 23:10:00,2019.01.14 23:30:00,0,90,160,128.35,0,103431,0,0,273
2019.01.15,273,276,gap_or_missing_candidate,0,0,2019.01.15 01:00:00,2019.01.15 23:55:00,01:00,23:55,1,1200,2019.01.15 23:10:00,2019.01.15 23:30:00,0,90,140,128.17,0,128720,0,0,273
2019.01.16,273,276,gap_or_missing_candidate,0,0,2019.01.16 01:00:00,2019.01.16 23:55:00,01:00,23:55,1,1200,2019.01.16 23:10:00,2019.01.16 23:30:00,0,80,140,126.96,0,112257,0,0,273
2019.01.17,273,276,gap_or_missing_candidate,0,0,2019.01.17 01:00:00,2019.01.17 23:55:00,01:00,23:55,1,1200,2019.01.17 23:10:00,2019.01.17 23:30:00,0,90,140,126.96,0,118341,0,0,273
2019.01.18,267,276,early_close_candidate,0,0,2019.01.18 01:00:00,2019.01.18 23:10:00,01:00,23:10,0,0,,,0,80,150,125.73,0,118144,0,0,267
2019.01.21,229,276,early_close_candidate,0,0,2019.01.21 01:00:00,2019.01.21 20:00:00,01:00,20:00,0,0,,,0,80,300,131.48,0,49793,0,0,229
2019.01.22,273,276,gap_or_missing_candidate,0,0,2019.01.22 01:00:00,2019.01.22 23:55:00,01:00,23:55,1,1200,2019.01.22 23:10:00,2019.01.22 23:30:00,0,90,150,126.41,0,127763,0,0,273
2019.01.23,273,276,gap_or_missing_candidate,0,0,2019.01.23 01:00:00,2019.01.23 23:55:00,01:00,23:55,1,1200,2019.01.23 23:10:00,2019.01.23 23:30:00,0,90,140,126.48,0,130996,0,0,273
2019.01.24,273,276,gap_or_missing_candidate,0,0,2019.01.24 01:00:00,2019.01.24 23:55:00,01:00,23:55,1,1200,2019.01.24 23:10:00,2019.01.24 23:30:00,0,90,150,126.81,0,131420,0,0,273
2019.01.25,267,276,early_close_candidate,0,0,2019.01.25 01:00:00,2019.01.25 23:10:00,01:00,23:10,0,0,,,0,90,140,127.57,0,108944,0,0,267
2019.01.28,273,276,gap_or_missing_candidate,0,0,2019.01.28 01:00:00,2019.01.28 23:55:00,01:00,23:55,1,1200,2019.01.28 23:10:00,2019.01.28 23:30:00,0,90,140,128.72,0,115649,0,0,273
2019.01.29,273,276,gap_or_missing_candidate,0,0,2019.01.29 01:00:00,2019.01.29 23:55:00,01:00,23:55,1,1200,2019.01.29 23:10:00,2019.01.29 23:30:00,0,90,140,127.11,0,118521,0,0,273
2019.01.30,273,276,gap_or_missing_candidate,0,0,2019.01.30 01:00:00,2019.01.30 23:55:00,01:00,23:55,1,1200,2019.01.30 23:10:00,2019.01.30 23:30:00,0,90,140,128.17,0,118676,0,0,273
2019.01.31,273,276,gap_or_missing_candidate,0,0,2019.01.31 01:00:00,2019.01.31 23:55:00,01:00,23:55,1,1200,2019.01.31 23:10:00,2019.01.31 23:30:00,0,80,130,126.12,0,127438,0,0,273
2019.02.01,267,276,early_close_candidate,0,0,2019.02.01 01:00:00,2019.02.01 23:10:00,01:00,23:10,0,0,,,0,90,140,127.12,0,119836,0,0,267
2019.02.04,273,276,gap_or_missing_candidate,0,0,2019.02.04 01:00:00,2019.02.04 23:55:00,01:00,23:55,1,1200,2019.02.04 23:10:00,2019.02.04 23:30:00,0,90,160,129.49,0,80844,0,0,273
2019.02.05,273,276,gap_or_missing_candidate,0,0,2019.02.05 01:00:00,2019.02.05 23:55:00,01:00,23:55,1,1200,2019.02.05 23:10:00,2019.02.05 23:30:00,0,90,150,128.90,0,81670,0,0,273
2019.02.06,273,276,gap_or_missing_candidate,0,0,2019.02.06 01:00:00,2019.02.06 23:55:00,01:00,23:55,1,1200,2019.02.06 23:10:00,2019.02.06 23:30:00,0,90,150,127.84,0,88931,0,0,273
2019.02.07,273,276,gap_or_missing_candidate,0,0,2019.02.07 01:00:00,2019.02.07 23:55:00,01:00,23:55,1,1200,2019.02.07 23:10:00,2019.02.07 23:30:00,0,80,150,126.52,0,115377,0,0,273
2019.02.08,267,276,early_close_candidate,0,0,2019.02.08 01:00:00,2019.02.08 23:10:00,01:00,23:10,0,0,,,0,80,140,127.27,0,110863,0,0,267
2019.02.11,273,276,gap_or_missing_candidate,0,0,2019.02.11 01:00:00,2019.02.11 23:55:00,01:00,23:55,1,1200,2019.02.11 23:10:00,2019.02.11 23:30:00,0,90,150,128.02,0,94304,0,0,273
2019.02.12,273,276,gap_or_missing_candidate,0,0,2019.02.12 01:00:00,2019.02.12 23:55:00,01:00,23:55,1,1200,2019.02.12 23:10:00,2019.02.12 23:30:00,0,90,160,127.80,0,78012,0,0,273
2019.02.13,273,276,gap_or_missing_candidate,0,0,2019.02.13 01:00:00,2019.02.13 23:55:00,01:00,23:55,1,1200,2019.02.13 23:10:00,2019.02.13 23:30:00,0,90,140,127.88,0,79124,0,0,273
2019.02.14,273,276,gap_or_missing_candidate,0,0,2019.02.14 01:00:00,2019.02.14 23:55:00,01:00,23:55,1,1200,2019.02.14 23:10:00,2019.02.14 23:30:00,0,80,140,127.36,0,100546,0,0,273
2019.02.15,267,276,early_close_candidate,0,0,2019.02.15 01:00:00,2019.02.15 23:10:00,01:00,23:10,0,0,,,0,90,140,128.76,0,94864,0,0,267
2019.02.18,229,276,early_close_candidate,0,0,2019.02.18 01:00:00,2019.02.18 20:00:00,01:00,20:00,0,0,,,0,110,190,129.91,0,37930,0,0,229
2019.02.19,273,276,gap_or_missing_candidate,0,0,2019.02.19 01:00:00,2019.02.19 23:55:00,01:00,23:55,1,1200,2019.02.19 23:10:00,2019.02.19 23:30:00,0,90,150,128.42,0,74526,0,0,273
2019.02.20,273,276,gap_or_missing_candidate,0,0,2019.02.20 01:00:00,2019.02.20 23:55:00,01:00,23:55,1,1200,2019.02.20 23:10:00,2019.02.20 23:30:00,0,90,160,130.04,0,93801,0,0,273
2019.02.21,273,276,gap_or_missing_candidate,0,0,2019.02.21 01:00:00,2019.02.21 23:55:00,01:00,23:55,1,1200,2019.02.21 23:10:00,2019.02.21 23:30:00,0,90,150,128.35,0,113134,0,0,273
2019.02.22,267,276,early_close_candidate,0,0,2019.02.22 01:00:00,2019.02.22 23:10:00,01:00,23:10,0,0,,,0,110,150,129.44,0,84870,0,0,267
2019.02.25,273,276,gap_or_missing_candidate,0,0,2019.02.25 01:00:00,2019.02.25 23:55:00,01:00,23:55,1,1200,2019.02.25 23:10:00,2019.02.25 23:30:00,0,100,130,128.90,0,88095,0,0,273
2019.02.26,273,276,gap_or_missing_candidate,0,0,2019.02.26 01:00:00,2019.02.26 23:55:00,01:00,23:55,1,1200,2019.02.26 23:10:00,2019.02.26 23:30:00,0,90,140,125.16,0,95796,0,0,273
2019.02.27,239,276,gap_or_missing_candidate,0,0,2019.02.27 01:00:00,2019.02.27 23:55:00,01:00,23:55,2,10500,2019.02.27 02:50:00,2019.02.27 05:45:00,0,80,150,124.60,0,80880,0,0,239
2019.02.28,273,276,gap_or_missing_candidate,0,0,2019.02.28 01:00:00,2019.02.28 23:55:00,01:00,23:55,1,1200,2019.02.28 23:10:00,2019.02.28 23:30:00,0,90,140,125.24,0,85773,0,0,273
2019.03.01,267,276,early_close_candidate,0,0,2019.03.01 01:00:00,2019.03.01 23:10:00,01:00,23:10,0,0,,,0,90,140,126.22,0,78802,0,0,267
2019.03.04,273,276,gap_or_missing_candidate,0,0,2019.03.04 01:00:00,2019.03.04 23:55:00,01:00,23:55,1,1200,2019.03.04 23:10:00,2019.03.04 23:30:00,0,80,140,120.99,0,117439,0,0,273
2019.03.05,273,276,gap_or_missing_candidate,0,0,2019.03.05 01:00:00,2019.03.05 23:55:00,01:00,23:55,1,1200,2019.03.05 23:10:00,2019.03.05 23:30:00,0,90,140,125.60,0,103129,0,0,273
2019.03.06,273,276,gap_or_missing_candidate,0,0,2019.03.06 01:00:00,2019.03.06 23:55:00,01:00,23:55,1,1200,2019.03.06 23:10:00,2019.03.06 23:30:00,0,80,140,124.18,0,100013,0,0,273
2019.03.07,273,276,gap_or_missing_candidate,0,0,2019.03.07 01:00:00,2019.03.07 23:55:00,01:00,23:55,1,1200,2019.03.07 23:10:00,2019.03.07 23:30:00,0,90,150,122.31,0,119448,0,0,273
2019.03.08,267,276,early_close_candidate,0,0,2019.03.08 01:00:00,2019.03.08 23:10:00,01:00,23:10,0,0,,,0,90,140,124.04,0,97518,0,0,267
2019.03.11,273,276,gap_or_missing_candidate,0,0,2019.03.11 01:00:00,2019.03.11 23:55:00,01:00,23:55,1,1200,2019.03.11 23:10:00,2019.03.11 23:30:00,0,80,170,131.43,0,83173,0,0,273
2019.03.12,273,276,gap_or_missing_candidate,0,0,2019.03.12 01:00:00,2019.03.12 23:55:00,01:00,23:55,1,1200,2019.03.12 23:10:00,2019.03.12 23:30:00,0,80,200,129.85,0,83268,0,0,273
2019.03.13,273,276,gap_or_missing_candidate,0,0,2019.03.13 01:00:00,2019.03.13 23:55:00,01:00,23:55,1,1200,2019.03.13 23:10:00,2019.03.13 23:30:00,0,90,310,142.23,0,85296,0,0,273
2019.03.14,273,276,gap_or_missing_candidate,0,0,2019.03.14 01:00:00,2019.03.14 23:55:00,01:00,23:55,1,1200,2019.03.14 23:10:00,2019.03.14 23:30:00,0,80,150,123.08,0,98607,0,0,273
2019.03.15,267,276,early_close_candidate,0,0,2019.03.15 01:00:00,2019.03.15 23:10:00,01:00,23:10,0,0,,,0,90,140,125.84,0,91808,0,0,267
2019.03.18,273,276,gap_or_missing_candidate,0,0,2019.03.18 01:00:00,2019.03.18 23:55:00,01:00,23:55,1,1200,2019.03.18 23:10:00,2019.03.18 23:30:00,0,90,140,127.07,0,77331,0,0,273
2019.03.19,273,276,gap_or_missing_candidate,0,0,2019.03.19 01:00:00,2019.03.19 23:55:00,01:00,23:55,1,1200,2019.03.19 23:10:00,2019.03.19 23:30:00,0,90,140,124.98,0,97731,0,0,273
2019.03.20,273,276,gap_or_missing_candidate,0,0,2019.03.20 01:00:00,2019.03.20 23:55:00,01:00,23:55,1,1200,2019.03.20 23:10:00,2019.03.20 23:30:00,0,80,140,122.53,0,107307,0,0,273
2019.03.21,273,276,gap_or_missing_candidate,0,0,2019.03.21 01:00:00,2019.03.21 23:55:00,01:00,23:55,1,1200,2019.03.21 23:10:00,2019.03.21 23:30:00,0,90,130,123.92,0,106662,0,0,273
2019.03.22,267,276,early_close_candidate,0,0,2019.03.22 01:00:00,2019.03.22 23:10:00,01:00,23:10,0,0,,,0,80,140,121.99,0,149652,0,0,267
2019.03.25,273,276,gap_or_missing_candidate,0,0,2019.03.25 01:00:00,2019.03.25 23:55:00,01:00,23:55,1,1200,2019.03.25 23:10:00,2019.03.25 23:30:00,0,90,140,119.05,0,159439,0,0,273
2019.03.26,273,276,gap_or_missing_candidate,0,0,2019.03.26 01:00:00,2019.03.26 23:55:00,01:00,23:55,1,1200,2019.03.26 23:10:00,2019.03.26 23:30:00,0,90,140,123.08,0,121407,0,0,273
2019.03.27,273,276,gap_or_missing_candidate,0,0,2019.03.27 01:00:00,2019.03.27 23:55:00,01:00,23:55,1,1200,2019.03.27 23:10:00,2019.03.27 23:30:00,0,90,140,121.68,0,143942,0,0,273
2019.03.28,273,276,gap_or_missing_candidate,0,0,2019.03.28 01:00:00,2019.03.28 23:55:00,01:00,23:55,1,1200,2019.03.28 23:10:00,2019.03.28 23:30:00,0,90,140,122.67,0,130598,0,0,273
2019.03.29,267,276,early_close_candidate,0,0,2019.03.29 01:00:00,2019.03.29 23:10:00,01:00,23:10,0,0,,,0,80,140,125.47,0,105394,0,0,267
2019.04.01,273,276,gap_or_missing_candidate,0,0,2019.04.01 01:00:00,2019.04.01 23:55:00,01:00,23:55,1,1200,2019.04.01 23:10:00,2019.04.01 23:30:00,0,90,140,124.29,0,97069,0,0,273
2019.04.02,273,276,gap_or_missing_candidate,0,0,2019.04.02 01:00:00,2019.04.02 23:55:00,01:00,23:55,1,1200,2019.04.02 23:10:00,2019.04.02 23:30:00,0,90,140,127.00,0,76348,0,0,273
2019.04.03,273,276,gap_or_missing_candidate,0,0,2019.04.03 01:00:00,2019.04.03 23:55:00,01:00,23:55,1,1200,2019.04.03 23:10:00,2019.04.03 23:30:00,0,90,140,123.77,0,90250,0,0,273
2019.04.04,273,276,gap_or_missing_candidate,0,0,2019.04.04 01:00:00,2019.04.04 23:55:00,01:00,23:55,1,1200,2019.04.04 23:10:00,2019.04.04 23:30:00,0,90,140,124.58,0,92073,0,0,273
2019.04.05,267,276,early_close_candidate,0,0,2019.04.05 01:00:00,2019.04.05 23:10:00,01:00,23:10,0,0,,,0,80,140,124.27,0,77878,0,0,267
2019.04.08,273,276,gap_or_missing_candidate,0,0,2019.04.08 01:00:00,2019.04.08 23:55:00,01:00,23:55,1,1200,2019.04.08 23:10:00,2019.04.08 23:30:00,0,90,150,126.78,0,78799,0,0,273
2019.04.09,273,276,gap_or_missing_candidate,0,0,2019.04.09 01:00:00,2019.04.09 23:55:00,01:00,23:55,1,1200,2019.04.09 23:10:00,2019.04.09 23:30:00,0,80,140,124.32,0,76692,0,0,273
2019.04.10,273,276,gap_or_missing_candidate,0,0,2019.04.10 01:00:00,2019.04.10 23:55:00,01:00,23:55,1,1200,2019.04.10 23:10:00,2019.04.10 23:30:00,0,80,140,124.58,0,75505,0,0,273
2019.04.11,236,276,gap_or_missing_candidate,0,0,2019.04.11 01:00:00,2019.04.11 23:55:00,01:00,23:55,4,9300,2019.04.11 02:30:00,2019.04.11 02:55:00,0,90,140,126.82,0,67818,0,0,236
2019.04.12,267,276,early_close_candidate,0,0,2019.04.12 01:00:00,2019.04.12 23:10:00,01:00,23:10,0,0,,,0,90,140,126.22,0,66213,0,0,267
2019.04.15,273,276,gap_or_missing_candidate,0,0,2019.04.15 01:00:00,2019.04.15 23:55:00,01:00,23:55,1,1200,2019.04.15 23:10:00,2019.04.15 23:30:00,0,80,140,127.36,0,64064,0,0,273
2019.04.16,273,276,gap_or_missing_candidate,0,0,2019.04.16 01:00:00,2019.04.16 23:55:00,01:00,23:55,1,1200,2019.04.16 23:10:00,2019.04.16 23:30:00,0,100,140,128.64,0,68161,0,0,273
2019.04.17,273,276,gap_or_missing_candidate,0,0,2019.04.17 01:00:00,2019.04.17 23:55:00,01:00,23:55,1,1200,2019.04.17 23:10:00,2019.04.17 23:30:00,0,100,130,126.92,0,84497,0,0,273
2019.04.18,273,276,gap_or_missing_candidate,0,0,2019.04.18 01:00:00,2019.04.18 23:55:00,01:00,23:55,1,1200,2019.04.18 23:10:00,2019.04.18 23:30:00,0,90,140,127.69,0,89589,0,0,273
2019.04.22,273,276,gap_or_missing_candidate,0,0,2019.04.22 01:00:00,2019.04.22 23:55:00,01:00,23:55,1,1200,2019.04.22 23:10:00,2019.04.22 23:30:00,0,90,150,127.11,0,66446,0,0,273
2019.04.23,273,276,gap_or_missing_candidate,0,0,2019.04.23 01:00:00,2019.04.23 23:55:00,01:00,23:55,1,1200,2019.04.23 23:10:00,2019.04.23 23:30:00,0,90,140,127.55,0,70571,0,0,273
2019.04.24,273,276,gap_or_missing_candidate,0,0,2019.04.24 01:00:00,2019.04.24 23:55:00,01:00,23:55,1,1200,2019.04.24 23:10:00,2019.04.24 23:30:00,0,90,140,127.58,0,83632,0,0,273
2019.04.25,273,276,gap_or_missing_candidate,0,0,2019.04.25 01:00:00,2019.04.25 23:55:00,01:00,23:55,1,1200,2019.04.25 23:10:00,2019.04.25 23:30:00,0,90,130,126.04,0,90407,0,0,273
2019.04.26,267,276,early_close_candidate,0,0,2019.04.26 01:00:00,2019.04.26 23:10:00,01:00,23:10,0,0,,,0,90,130,125.51,0,102143,0,0,267
2019.04.29,273,276,gap_or_missing_candidate,0,0,2019.04.29 01:00:00,2019.04.29 23:55:00,01:00,23:55,1,1200,2019.04.29 23:10:00,2019.04.29 23:30:00,0,90,150,127.88,0,73669,0,0,273
2019.04.30,273,276,gap_or_missing_candidate,0,0,2019.04.30 01:00:00,2019.04.30 23:55:00,01:00,23:55,1,1200,2019.04.30 23:10:00,2019.04.30 23:30:00,0,90,140,126.26,0,91103,0,0,273
2019.05.01,273,276,gap_or_missing_candidate,0,0,2019.05.01 01:00:00,2019.05.01 23:55:00,01:00,23:55,1,1200,2019.05.01 23:10:00,2019.05.01 23:30:00,0,100,140,126.26,0,94782,0,0,273
2019.05.02,273,276,gap_or_missing_candidate,0,0,2019.05.02 01:00:00,2019.05.02 23:55:00,01:00,23:55,1,1200,2019.05.02 23:10:00,2019.05.02 23:30:00,0,90,140,124.58,0,128592,0,0,273
2019.05.03,267,276,early_close_candidate,0,0,2019.05.03 01:00:00,2019.05.03 23:10:00,01:00,23:10,0,0,,,0,100,140,126.33,0,79283,0,0,267
